Fuel Type Code,Station Name,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,UNIVERSITY SQ STATION 1,,2,,42.507867,-70.896562
ELEC,MB WILSON CT4000 #1,,2,,45.339874,-122.76792
ELEC,GUADALUPE LA LUNA BAKERY,,2,,35.082217,-106.653572
ELEC,HES FESTIVAL STREET,,2,,45.841271,-119.289538
ELEC,TOWNOFTRUCKEE TRUCKEE EV2,,2,,39.316798,-120.146344
ELEC,TOWNOFTRUCKEE TRUCKEE EV1,,1,,39.316751,-120.146488
ELEC,NIC NIC CT4000,,2,,40.83213,-96.691246
ELEC,NIC NIC DC EXPRESS,,,1,40.832172,-96.69128
ELEC,MOREA CT4000 STATION 2,,1,,26.237458,-80.103148
ELEC,GARAGE I LOT F,,2,,39.746265,-105.221085
ELEC,WALLED LAKE DECKER RD,,2,,42.548991,-83.468465
ELEC,WALLED LAKE COMMERCE RD,,2,,42.592883,-83.450486
ELEC,WALLED LAKE CHARMS,,2,,42.546527,-83.542241
ELEC,WALLED LAKE WALNUT LAKE RD,,2,,42.555149,-83.431988
ELEC,WESTERVILLE CITY HALL 1,,2,,40.125523,-82.93241
ELEC,WESTERVILLE CITY HALL 2,,2,,40.125616,-82.932417
ELEC,MERCEDES BENZ CHARGEPOINT,,,1,44.059692,-123.078156
ELEC,DC CORRIDOR EDDIES Y DC2,,,1,34.907482,-116.835974
ELEC,DC CORRIDOR EDDIES Y DC1,,,1,34.907504,-116.836001
ELEC,1111 THIRD AVE SENECA GARAGE 1,,2,,47.606279,-122.335205
ELEC,UNION UNION1,,2,,40.31419,-75.13291
ELEC,Tesla - 13584 - Prince George BC,,,2,53.890624,-122.767879
ELEC,Blue Water Acres Hunstville,,1,,45.317816,-79.062958
ELEC,Montgomery City Hall,,2,,39.23969374,-84.35062278
ELEC,2 Bedford Park Blvd W,,4,,40.87542146,-73.89394074
ELEC,Target - Tesla Supercharger,,,12,42.518385,-71.137254
ELEC,Sprouts Farmers Market - Tesla Supercharger,,,16,30.508769,-97.687298
ELEC,Wawa - Tesla Supercharger,,,8,25.598305,-80.37199
ELEC,Kohl's Chicago Ridge IL,,2,,41.71467102,-87.78125491
ELEC,Stop&Shop #2590,,2,,40.69500926,-73.6833408
ELEC,Frost Roofing Inc,,2,,40.56979589,-84.19090391
ELEC,Buckeye I.T. Services,,2,,41.12903941,-83.18735194
ELEC,Seneca County Comissioners,,1,,41.11360083,-83.1751165
ELEC,Banning State Park - Picnic Area,,2,,46.16486134,-92.83436221
ELEC,Hyatt House Charlotte / Rea Farms,,3,,35.050781,-80.774517
ELEC,Courtyard by Marriott,,1,,35.056463,-80.768243
ELEC,Colorado Springs - 7201,,2,,38.890389,-104.716737
ELEC,Highrise Parking,,1,,40.777905,-73.982299
ELEC,Village Hall,,2,,40.950548,-73.8266787
ELEC,Northdale I,,1,,28.0932683,-82.5063762
ELEC,Northdale II,,1,,28.0928652,-82.5051861
ELEC,EVERGY @POSTYCARD-116F,,2,,39.092502,-94.554081
ELEC,EVERGY @TRUMN MED-311B,,2,,39.084825,-94.573433
ELEC,BROADCOM B3 STATION 1,,2,,40.52651,-105.017032
ELEC,EVERGY @PSU KTC -401A,,2,,37.389471,-94.689946
ELEC,KIELO KIELO 2,,2,,45.606403,-122.471468
ELEC,ELAN WEST END STATION 3,,1,,44.96955,-93.34477
ELEC,SEARS IMPORTS CUST PARKING SE,,2,,44.971966,-93.449924
ELEC,HUNTINGTON SPRINGSIDE,,1,,41.136375,-81.645383
ELEC,CNTYOFRIVERSIDE ARC 1,,2,,33.920372,-117.46039
ELEC,ACMGMT MLC GARAGE-4,,2,,25.922077,-80.296471
ELEC,SOHAY CHARGERS SOHAY BLDG 2,,2,,37.63228,-122.050535
ELEC,SOHAY CHARGERS SOHAY BLDG 1,,2,,37.632609,-122.050932
ELEC,BEDFORD-EVS DAVIS SCH 2021,,1,,42.484427,-71.310351
ELEC,ACMGMT MLC GARAGE-6,,2,,25.921936,-80.295853
ELEC,ACMGMT MLC GARAGE-3,,2,,25.92197,-80.296444
ELEC,ACMGMT MLC GARAGE-2,,2,,25.92197,-80.29656
ELEC,ACMGMT MLC GARAGE-1,,2,,25.921951,-80.296621
ELEC,ACMGMT MLC GARAGE-8,,2,,25.921972,-80.296332
ELEC,ACMGMT MLC GARAGE-7,,2,,25.921852,-80.29585
ELEC,DC CORRIDOR HILTON DC,,,1,34.423997,-118.584397
ELEC,ARCOLA DEPOT EV 1,,2,,39.684891,-88.30821
ELEC,JSMB CUSTOMER-1,,2,,40.189106,-80.212977
ELEC,BRECKENRIDGE GARAGE 03,,2,,39.48359,-106.047928
ELEC,BRECKENRIDGE GARAGE 04,,2,,39.483592,-106.04801
ELEC,BRECKENRIDGE GARAGE 07,,2,,39.483568,-106.048064
ELEC,BRECKENRIDGE GARAGE 05,,2,,39.483598,-106.048087
ELEC,BRECKENRIDGE GARAGE 06,,2,,39.483598,-106.047872
ELEC,BRECKENRIDGE GARAGE 08,,2,,39.483583,-106.047887
ELEC,BRECKENRIDGE GARAGE 09,,2,,39.483606,-106.047933
ELEC,BRECKENRIDGE GARAGE 10,,2,,39.483598,-106.047946
ELEC,BRECKENRIDGE GARAGE 11,,2,,39.48362,-106.047876
ELEC,BRECKENRIDGE GARAGE 12,,2,,39.483577,-106.04793
ELEC,BRECKENRIDGE GARAGE 01,,1,,39.483598,-106.04758
ELEC,BRECKENRIDGE GARAGE 02,,1,,39.483587,-106.047553
ELEC,HION ODAWA CASINO 1,,,1,45.767694,-84.733526
ELEC,HION ODAWA CASINO 2,,,1,45.767733,-84.733534
ELEC,HION ODAWA CASINO 3,,,1,45.767678,-84.733768
ELEC,HION ODAWA CASINO 4,,,1,45.767671,-84.733781
ELEC,MEMORIAL CITY MCKINLEY GROUND,,2,,29.783057,-95.532184
ELEC,MEMORIAL CITY MCKINLEY FLOOR2,,2,,29.782823,-95.532099
ELEC,1601WEWATTA P2LEFT,,2,,39.753798,-105.002661
ELEC,1601WEWATTA P2RIGHT,,2,,39.753813,-105.00273
ELEC,MEMORIAL CITY MCKINLEY 4,,2,,29.782798,-95.5322
ELEC,ALADDIN CT4000 STATION 1,,2,,42.251649,-84.482059
ELEC,MEMORIAL CITY MCKINLEY 2,,2,,29.783123,-95.532182
ELEC,UNION UNION2,,2,,40.314141,-75.132931
ELEC,DC CORRIDOR TARGETPDALE DC2,,,1,34.598811,-118.147396
ELEC,EVolveNY Saratoga,,,4,43.086092,-73.781222
ELEC,EVolveNY Amsterdam,,,2,42.937775,-74.191592
ELEC,BNC - Gatineau (1020-1),,1,,45.466058,-75.738358
ELEC,EasyPark - Lot 7 - 180 Keefer St,,2,,49.279338,-123.101849
ELEC,22 Boyer,,2,,45.44438226,-73.64823553
ELEC,6225 Chambord,,2,,45.5389965,-73.5968875
ELEC,6635 3e ave,,2,,45.55280219,-73.59139449
ELEC,4690 Jeanne d'Arc,,2,,45.556226,-73.562849
ELEC,3311 Bossuet,,2,,45.576205,-73.546702
ELEC,1281 St-Jean-Baptiste,,2,,45.641926,-73.501726
ELEC,12090 Notre-Dame E : Maison du Citoyen,,2,,45.640398,-73.488913
ELEC,BRCC - Hebertville,,,2,48.3848262,-71.685715
ELEC,BRCC - Lachine - Stationnement coin Victoria/25e Avenue,,,4,45.4356,-73.6861
ELEC,BRCC - Point du Jour Aut. 40 - Lavaltrie,,,7,45.891139,-73.349528
ELEC,BRCC - Rivière-Rouge - Marché Raymond,,,2,46.4013,-74.8665
ELEC,BRCC - Sainte-Agathe-des-Monts - Couche-Tard,,,2,46.0651,-74.3027
ELEC,BRCC - Trois-Rivieres (Cap-de-la-Madeleine) - 2,,,2,46.369444,-72.55555
ELEC,Dolbeau-Mistassini - Complexe Sportif,,1,,48.876322,-72.224475
ELEC,Régie intermunicipale du Parc régional de la Rivière-du-Nord,,1,,45.7993392,-74.0276683
ELEC,3351 boulevard des Forges,,18,,46.350196,-72.575706
ELEC,Central Saint Louis Apartments,,2,,38.648578,-90.278611
ELEC,Collins Park Garage (G-12),,5,,25.798449,-80.129245
ELEC,DC CORRIDOR BLYTH DENNY DC2,,,1,33.605676,-114.606248
ELEC,DC CORRIDOR BLYTH DENNY DC1,,,1,33.605676,-114.60628
ELEC,ZURICH LOCATION 14,,2,,42.06298,-88.047426
ELEC,PINEWILD PINEWILD EV2,,2,,38.996002,-119.95402
ELEC,PINEWILD PINEWILD EV3,,2,,38.99527,-119.95403
ELEC,PINEWILD PINEWILD EV1,,2,,38.99633,-119.95432
ELEC,Gables Villa Rosa,,1,,32.80017,-96.80479
ELEC,City of Imperial Beach,,1,,32.58353,-117.131493
ELEC,Zeem Solutions,,5,,33.955788,-118.374986
ELEC,Zeem Solutions,,1,,33.955424,-118.374801
ELEC,CHMB STATION 1,,2,,39.920852,-75.038857
ELEC,CHMB STATION 2,,2,,39.920753,-75.03868
ELEC,CHMB STATION 3,,2,,39.920844,-75.03861
ELEC,CHMB STATION 5,,2,,39.920817,-75.038629
ELEC,BDN 150 RFC 1 & 2,,2,,40.04347,-75.36614
ELEC,META BUR102-07,,2,,37.590402,-122.335394
ELEC,ELMBROOK MBOE CUST 1,,2,,43.03114,-88.182731
ELEC,DGS-FMD BANNEKER HS,,1,,38.91229,-77.025894
ELEC,CITY OF NEWARK CH STATION 1,,2,,39.67718,-75.764115
ELEC,CPSE-SATX SOUTHEAST 01,,1,,29.382295,-98.45694
ELEC,CPSE-SATX UTSA DURANGO 01,,2,,29.423237,-98.502196
ELEC,ROBIOUS TUCKAHOE BRB,,2,,37.592899,-77.56737
ELEC,GRAND LAKE DCFC 1,,,1,40.252404,-105.818485
ELEC,GRAND LAKE DCFC 2,,,1,40.252427,-105.818568
ELEC,DC CORRIDOR VVILLE M6 DC2,,,1,34.556276,-117.289921
ELEC,YORBA LINDA PS LCAC 6,,2,,33.891216,-117.81012
ELEC,DC CORRIDOR VVILLE M6 DC1,,,1,34.556249,-117.289914
ELEC,DC CORRIDOR TARGETPDALE DC1,,,1,34.598889,-118.147412
ELEC,DC CORRIDOR DC CASTAIC 2,,,1,34.496218,-118.626095
ELEC,DC CORRIDOR DC CASTAIC 1,,,1,34.496216,-118.626065
ELEC,Pike & Rose,,,4,39.04898,-77.11771
ELEC,"Simon Pheasant Lane Mall (Nashua, NH)",,,4,42.700969,-71.439124
ELEC,3649 Promenade Sir-William-Osler,,16,,45.503288,-73.581086
ELEC,Penticton,,1,2,49.49049,-119.60245
ELEC,"Vancouver, Grandview",,1,3,49.25966,-123.03106
ELEC,Caisse de l'Ouest de Laval 2,,1,,45.55233,-73.857438
ELEC,BC Hydro - Colwood Park,,,2,48.44463532,-123.4666873
ELEC,BC Hydro - Saanich,,,2,48.45789128,-123.3747652
ELEC,BC Hydro - Duncan,,,1,48.78255074,-123.7036593
ELEC,BC Hydro - Nanaimo,,,1,49.16538906,-123.9359147
ELEC,BC Hydro - Port Hardy,,1,1,50.72329805,-127.4921343
ELEC,BC Hydro - Madeira Park,,,1,49.61786071,-124.0215509
ELEC,BC Hydro - Squamish,,,1,49.69804677,-123.1553515
ELEC,BC Hydro - Whistler,,,1,50.11548297,-122.9578069
ELEC,BC Hydro - Merritt,,1,1,50.11310663,-120.7874768
ELEC,BC Hydro - North Vancouver,,,2,49.31126418,-123.0768942
ELEC,BC Hydro - Langley Events Center,,,1,49.1452389,-122.6677776
ELEC,BC Hydro - Cloverdale Public Parking,,,2,49.10717932,-122.7343418
ELEC,BC Hydro - Abbotsford,,,1,49.02814166,-122.2648072
ELEC,BC Hydro - Manning Park Resort,,,1,49.06326415,-120.7855755
ELEC,BC Hydro - Princeton,,,1,49.45844014,-120.5064937
ELEC,BC Hydro - Keremeos,,,1,49.20500675,-119.8295557
ELEC,BC Hydro - West Kelowna,,,1,49.83010082,-119.6284633
ELEC,BC Hydro - Salmon Arm,,,1,50.70273335,-119.2827002
ELEC,BC Hydro - Blue River,,,1,52.10970227,-119.3102585
ELEC,Ivy - Redden's Store,,,4,49.72620469,-94.32369513
ELEC,The James at Harbour Towers,,4,,48.42114088,-123.3758269
ELEC,Coast Lifestyle Network,,2,,49.40689206,-123.5217579
ELEC,Viridian,,10,,49.2592862,-123.1454476
ELEC,Portable Electric,,7,,49.26022451,-123.0384166
ELEC,Nufloors,,1,,50.28069121,-119.2762482
ELEC,Straight-Up Metal Buildings Ltd,,7,,50.9988746,-113.8796503
ELEC,King Street Commons,,8,,42.40577283,-82.18496766
ELEC,Action Financial Group,,2,,42.79665277,-81.16309194
ELEC,Azure Condominium,,23,,42.98611811,-81.2537135
ELEC,Alto Tower Apartments,,10,,43.01984123,-81.30770282
ELEC,Mobil,,,4,43.22103022,-79.85242496
ELEC,Trafalgar Egineering Ltd,,3,,43.4416033,-79.69504452
ELEC,The Palace,,3,,43.54441829,-79.66859528
ELEC,Parkland on Eglinton West,,3,,43.67837369,-79.54763962
ELEC,Fuzion Condos,,2,,43.64013076,-79.42391514
ELEC,Battery Park Condos,,1,,43.63952523,-79.41518727
ELEC,Wellington Square Condos,,2,,43.64139795,-79.41068624
ELEC,505 Richmond Street Condos,,3,,43.64716045,-79.39951581
ELEC,The Ports,,1,,43.68288502,-79.39150713
ELEC,The Florian,,7,,43.67333653,-79.39043385
ELEC,Winston Place,,2,,43.6839114,-79.41186335
ELEC,425 Walmer Condos,,2,,43.6850559,-79.41212661
ELEC,Petsmart,,6,,43.70761783,-79.3600745
ELEC,Southside Condos,,2,,43.73354426,-79.44605796
ELEC,The Conservatory II,,2,,43.80506316,-79.43573167
ELEC,Xpression,,1,,43.8582466,-79.43356474
ELEC,Chartwell,,2,,43.79765608,-79.27126029
ELEC,Ajax Pickering Transit Authority,,2,,43.84511615,-79.04054271
ELEC,Regional Municipality of Durham,,4,,43.86936799,-78.91711526
ELEC,RDSP HQ,,4,,43.92166365,-78.93948224
ELEC,Garnet B. Rickard Recreation Complex,,2,,43.91208385,-78.70300902
ELEC,Church Street Condos,,5,,43.91286845,-78.68812117
ELEC,Northumberland Mall,,2,,43.9711854,-78.19802402
ELEC,Best Western Inn,,2,,44.70000655,-63.58305629
ELEC,Casey’s General Store - Tesla Supercharger,,,8,37.83677,-94.351404
ELEC,East Glenarm Parking Lot - Tesla Supercharger,,,20,34.127221,-118.147773
ELEC,Sheetz - Tesla Supercharger,,,8,39.1881397,-78.1257883
ELEC,Sheetz - Tesla Supercharger,,,8,39.61999458,-79.92361767
ELEC,Fairview Shopping Plaza - Tesla Supercharger,,,12,42.174986,-72.57822
ELEC,Mesquite - Tesla Supercharger,,,12,36.80210589,-114.1010032
ELEC,Edmond Water Treatment Plant,,2,,35.641933,-97.356349
ELEC,Clear Creek County Clinic,,4,,39.741701,-105.512257
ELEC,Cabana 99th - S Bldg. 3,,2,,33.516057,-112.273378
ELEC,Cabana 99th - SW Bldg. 2,,2,,33.516138,-112.273919
ELEC,Cabana 99th - W Bldg. 1,,2,,33.51655,-112.274363
ELEC,Cabana 99th - SE Bldg. 2,,2,,33.516973,-112.276153
ELEC,"Walgreens - Erie, CO #12864",,1,,40.035952,-105.054722
ELEC,NHPMC Travis Avenue,,2,,35.2139527,-80.8263168
ELEC,LEWIS U. EV LEWIS2,,2,,41.605889,-88.083331
ELEC,LEWIS U. EV LEWIS1,,2,,41.605891,-88.083259
ELEC,PUBLIC USE INTL PEACE GARD,,2,,40.746856,-111.919343
ELEC,SIMON COLLEGE MALL 2,,1,,39.16045,-86.494639
ELEC,GLENDALE CC GLENDALE CC1,,2,,34.166518,-118.23176
ELEC,CHMB STATION 4,,2,,39.920844,-75.038621
ELEC,ATL WEST PARK 6,,1,,33.627476,-84.448875
ELEC,PIVET PUBLIC DC6,,,1,33.692279,-84.406759
ELEC,GLENDALE CC GLENDALE CC3,,2,,34.166346,-118.226796
ELEC,GLENDALE CC GLENDALE CC2,,2,,34.166257,-118.226742
ELEC,GLENDALE CC GLENDALE CC4,,2,,34.16638,-118.226757
ELEC,210 GEORGE ST MUHLENBERG TWP,,2,,40.378054,-75.926228
ELEC,TPS FACILITIES HUNT MIDDLE,,2,,47.252148,-122.5242
ELEC,CP EV STATION COLLEGE PARK 1,,2,,33.647539,-84.460405
ELEC,CARY TMSA CARY 01,,2,,35.733006,-78.8058
ELEC,YORBA LINDA PS LCAC 7,,2,,33.89122,-117.81003
ELEC,YORBA LINDA PS LCAC 9,,2,,33.89125,-117.80988
ELEC,YORBA LINDA PS LCAC 8,,2,,33.89128,-117.809875
ELEC,CP EV STATION COLLEGE PARK 2,,2,,33.647562,-84.460511
ELEC,DC CORRIDOR TEJON RANCH DC2,,,1,34.988165,-118.947231
ELEC,DC CORRIDOR TEJON RANCH DC3,,,1,34.98816,-118.9472
ELEC,LEXINGTON MA TOWN HALL 1,,2,,42.44733,-71.224236
ELEC,LEXINGTON MA TOWN HALL 2,,2,,42.447315,-71.22416
ELEC,LEXINGTON MA COMM CENTER,,2,,42.436512,-71.2178
ELEC,SWEC_ SWEC_ANDR1,,2,,38.78133,-89.92243
ELEC,JACKSONVILLEKIA GUEST STATION,,2,,34.785943,-77.385671
ELEC,BANNER HEALTH BAYWOOD 2,,2,,33.410954,-111.68979
ELEC,BANNER HEALTH BAYWOOD 1,,2,,33.410957,-111.68973
ELEC,SWEC_ SWEC_ANDG1,,2,,38.781336,-89.922537
ELEC,"Macerich Twenty Ninth Street Mall (Boulder, CO)",,,4,40.020106,-105.25626
ELEC,High Prairie Post Office,,2,,55.43193662,-116.4890126
ELEC,Saskatoon East,,1,2,52.147952,-106.615733
ELEC,Brantford Workplace,,4,,43.16652386,-80.33405054
ELEC,Safeway - Tesla Supercharger,,,8,45.7096015,-121.5346214
ELEC,Roosevelt Field - Tesla Supercharger,,,12,40.741604,-73.612939
ELEC,BP - Tesla Supercharger,,,8,43.080622,-89.375068
ELEC,Parker's Kitchen - Tesla Supercharger,,,8,32.079619,-81.281224
ELEC,Lakewood Center - Tesla Supercharger,,,8,38.550026,-122.805208
ELEC,Albertsons 13270 Newport Ave Tustin CA,,2,,33.74547228,-117.8132626
ELEC,Hulen Mall,,2,,32.67915153,-97.39654025
ELEC,The Shops At Northeast Mall,,2,,32.82566257,-97.2004775
ELEC,Gables Park 17,,3,,32.788943,-96.805579
ELEC,Baymont by Wyndham Columbus/Rickenbacker,,2,,39.82286,-82.93778
ELEC,455 AT TINNER HILL - RESIDENTIAL GARAGE LEVEL,,2,,38.8805911,-77.1765308
ELEC,Hall of the States Office Building,,2,,38.8957704,-77.0094944
ELEC,"Sapphos Environmental, Inc.",,2,,34.1536943,-118.0792093
ELEC,TARGET CORP KONA T2412,,2,,19.647938,-156.00306
ELEC,TARGET CORP KONA T2412 2,,2,,19.647956,-156.003624
ELEC,CHARGEPOINT RTECH S01,,2,,33.542301,-111.875487
ELEC,THE BOARDWALK BOARDWALK 1,,2,,33.670507,-117.852236
ELEC,THE BOARDWALK BOARDWALK 2,,2,,33.670594,-117.852169
ELEC,THE BOARDWALK BOARDWALK 3,,2,,33.670599,-117.852152
ELEC,THE BOARDWALK BOARDWALK 4,,2,,33.670634,-117.852171
ELEC,PAINE FIELD PAINEFIELD STA1,,2,,33.590217,-112.463498
ELEC,DTCC OWENS STATION 1,,2,,38.694812,-75.412253
ELEC,EV2018 POLY LOT 48,,2,,33.30492,-111.674385
ELEC,EV CHARGE STAT EDGERTON PARK,,1,,36.092626,-78.304879
ELEC,WESTFORD RI RESIDENCE - W 3,,2,,42.560003,-71.430089
ELEC,NYU NYU # 2,,2,,40.728283,-73.997251
ELEC,NYU NYU # 1,,2,,40.72808,-73.99724
ELEC,EV CHARGE STAT DEPOT HILL,,2,,36.095896,-78.302605
ELEC,EV CHARGE STAT N MAIN ST LOT,,2,,36.09925,-78.29997
ELEC,C&W TX OFFICES 3 #1,,1,,33.108696,-96.83376
ELEC,CITY-LITTLEROCK 6TH ST CLR #2,,2,,34.743087,-92.263613
ELEC,CITY-LITTLEROCK 6TH ST CLR #1,,2,,34.74309,-92.263566
ELEC,FLEET SERVICES DCFC-STATION 3,,,1,42.282111,-83.745025
ELEC,MBOG14241EQFRT MBOGFRONT,,2,,29.68999,-82.31984
ELEC,PIEDMONT EMC ARBY'S 1,,,1,36.068138,-79.270321
ELEC,Westwood Rec Center,,2,,34.053436,-118.448345
ELEC,DPL - Queen Annes Library,,4,2,38.978889,-76.305878
ELEC,"Target T2078 (Chicago, IL)",,,4,41.835546,-87.673176
ELEC,"Kroger 672 (Atlanta, GA)",,,4,33.741843,-84.360633
ELEC,"Kroger 298 (Atlanta, GA)",,,4,33.801229,-84.372386
ELEC,Batiment Commercial - 1470 Lionel-Boulet - Varennes,,2,,45.631229,-73.389817
ELEC,Liberty Park,,2,,39.38137715,-84.386281
ELEC,Caisse Desjardins des Patriotes,,2,,45.587805,-73.431461
ELEC,Caisse Populaire de La Prairie,,2,,45.413633,-73.492397
ELEC,Centre de services Sainte-Adèle,,1,,45.95013015,-74.13113137
ELEC,Saint-Louis-du-Ha! Ha! - Centre des loisirs,,1,,47.671042,-68.98082
ELEC,St-Eustache - Stationnement Dorion,,1,,45.5592,-73.892846
ELEC,St-Roch-de-L'Achigan,,2,,45.859065,-73.591953
ELEC,Casey Jones Village,,3,,35.660425,-88.85581
ELEC,URI URI 1,,2,,41.488881,-71.526435
ELEC,SIMON COLLEGE MALL 1,,1,,39.160442,-86.494636
ELEC,MANOWARHD DCFAST HOG,,,1,38.01683,-84.409096
ELEC,SCS 3 SCS B3 S29-31,,2,,37.381645,-121.972439
ELEC,MBZFWB STATION 1,,2,,30.452206,-86.639311
ELEC,EINSTEIN STATION 1,,2,,40.036772,-75.141652
ELEC,BANK OF AMERICA LAFAYETTE BOA,,2,,39.973503,-105.08955
ELEC,CITYOFFM PENCITYPARKING1,,2,,40.630118,-91.311268
ELEC,DGS NCLWC STATION 1,,2,,33.20232,-117.366356
ELEC,DGS NCLWC STATION 2,,2,,33.202335,-117.3664
ELEC,DGS NCLWC STATION 3,,2,,33.202305,-117.36636
ELEC,DGS NCLWC STATION 4,,1,,33.20228,-117.36629
ELEC,DGS NCLWC STATION 5,,2,,33.202342,-117.366337
ELEC,Valleyview Co-op - Virden Gas Bar,,,2,49.85193,-100.934248
ELEC,"Walmart 2494 - Oceanside,CA",,,10,33.180737,-117.345709
ELEC,"Sheetz 287 (State College, PA)",,,4,40.810911,-77.922639
ELEC,Morguard - 400 St. Mary Ave.,,2,,49.88933335,-97.14664036
ELEC,Saint-Léonard-d'Aston,,1,,46.109481,-72.377597
ELEC,Royse and Brinkmeyer - 211 W. Springfield,,1,,40.112202,-88.246056
ELEC,401 Curtis,,1,,40.068758,-88.25559
ELEC,South Port Plaza,,,2,39.927123,-75.14554
ELEC,Cable Mills,,1,,42.706108,-73.200574
ELEC,TARGET CORP KAPOLEI T2411,,2,,21.331376,-158.092693
ELEC,META MPK16-02,,2,,37.48604,-122.148674
ELEC,CAISO EVCS-15,,2,,38.643943,-121.147273
ELEC,OBE POWER MYSTIC POINTE 2,,2,,25.953307,-80.128856
ELEC,IKEA MONTREAL 3,,2,,45.492442,-73.692841
ELEC,META MPK63-19 ADA,,1,,37.484694,-122.175542
ELEC,SCHOOLSFIRST RH PARKING 8,,2,,33.72148,-117.83409
ELEC,SCHOOLSFIRST RH PARKING 9,,2,,33.721632,-117.833976
ELEC,SCHOOLSFIRST TUSTIN BRANCH,,1,,33.721553,-117.834929
ELEC,LANTANA HILLS LANTANA #2,,2,,30.247596,-97.858202
ELEC,PIEDMONT TRIAD DC250 1,,,1,36.056667,-79.399134
ELEC,SMH VENICE STATION 5,,1,,27.135163,-82.412179
ELEC,CARVANARICHMOND RICHMOND,,2,,37.576976,-77.475113
ELEC,CARVANARICHMOND CARRICHMOND,,2,,37.57701,-77.475017
ELEC,MASPARC COLUMBUS 12,,2,,42.3385,-71.0862
ELEC,MASPARC COLUMBUS 13,,2,,42.33848,-71.086225
ELEC,MASPARC COLUMBUS 14,,2,,42.33845,-71.086262
ELEC,MASPARC COLUMBUS 15,,2,,42.338411,-71.086303
ELEC,MASPARC COLUMBUS 11,,2,,42.338534,-71.08616
ELEC,CITY OF ASPEN CITY HALL,,,1,39.191855,-106.818515
ELEC,TARGET CORP ST PAUL MIDWAY1,,2,,44.954351,-93.154917
ELEC,VCU WBSD STATION 1,,2,,37.551431,-77.452271
ELEC,VCU WBSD STATION 2,,2,,37.551435,-77.452281
ELEC,BOWEN ST4,,2,,29.74638,-95.4551
ELEC,BOWEN ST3,,2,,29.74596,-95.455708
ELEC,WESTMONT - LANE WESTMONT - LANE,,2,,40.007558,-83.055331
ELEC,WESTMONT - LANE WESTMONT - 2,,2,,40.007576,-83.055435
ELEC,DC CORRIDOR TARGET S. DC2,,,1,38.051019,-121.373739
ELEC,DC CORRIDOR TARGET S. DC1,,,1,38.051016,-121.373702
ELEC,DC CORRIDOR CIRCLE K 76 DC1,,,1,37.104788,-121.015324
ELEC,VCU N DECK 3,,2,,37.543431,-77.429663
ELEC,VCU N DECK 2,,2,,37.543419,-77.429675
ELEC,VCU N DECK 4,,2,,37.543443,-77.429648
ELEC,VCU N DECK 5,,2,,37.543453,-77.429635
ELEC,VCU N DECK 1,,2,,37.543402,-77.429697
ELEC,Tesla - 14868 - North Battleford SK,,,2,52.791636,-108.303598
ELEC,METRO - Courtice Store,,4,,43.910441,-78.78736
ELEC,BNC - Limoilou (0237-1),,1,,46.82332,-71.226401
ELEC,Strata Corporation,,4,,49.178024,-122.842931
ELEC,Edmonton - South Common,,1,2,53.45181,-113.48939
ELEC,Columbus Airport Mariott,,2,,39.997311,-82.931824
ELEC,Bridgewater Place,,2,,42.9712138,-85.6766351
ELEC,CAL STATE LA STRUCTURE E 15,,2,,34.07075,-118.16763
ELEC,CAL STATE LA STRUCUTRE E 14,,2,,34.07075,-118.167685
ELEC,CAL STATE LA STRUCTURE E 10,,2,,34.070753,-118.167914
ELEC,CAL STATE LA STRUCTURE E 16,,2,,34.070823,-118.167621
ELEC,CAL STATE LA STRUCTURE E 17,,2,,34.070869,-118.167622
ELEC,CAL STATE LA STRUCTURE E 11,,1,,34.070754,-118.167876
ELEC,CAL STATE LA STRUCTURE E 09,,2,,34.070753,-118.16796
ELEC,CAL STATE LA STRUCTURE E 13,,2,,34.070752,-118.167741
ELEC,CAL STATE LA STRUCTURE E 12,,2,,34.070751,-118.167797
ELEC,EMBARK CT4000 STATION 1,,1,,37.50554,-121.942
ELEC,EMBARK CT4000 STATION 3,,1,,37.505306,-121.9416
ELEC,EMBARK CT4000 STATION 2,,1,,37.505456,-121.941927
ELEC,DC CORRIDOR CLOVERDALE DC1,,,1,38.784649,-123.013291
ELEC,SCHOOLSFIRST RH PARKING 14,,2,,33.721333,-117.834284
ELEC,St. Raphael Club at Pelican Bay,,2,,26.236738,-81.812786
ELEC,BUDDY STUBBS HD MOTORCYCLE ONLY,,,1,33.611656,-112.03598
ELEC,BWP EV CHARGE CIVIC CENTER 2,,2,,34.182072,-118.30929
ELEC,LASPALMASPARK A03 & A04,,2,,32.668065,-117.083895
ELEC,BWP EV CHARGE CSB-LIBRARY #5,,2,,34.183213,-118.306529
ELEC,BWP EV CHARGE CSB-LIBRARY #7,,2,,34.183179,-118.306704
ELEC,BWP EV CHARGE CSB-LIBRARY #8,,2,,34.183011,-118.306774
ELEC,BWP EV CHARGE CSB-LIBRARY #6,,2,,34.183131,-118.306641
ELEC,1500 BETHANY CBR 377,,2,,33.524338,-112.04922
ELEC,1500 BETHANY CBR371,,2,,33.524326,-112.04921
ELEC,SANDPIPER EVC SANDPIPER 1,,2,,38.344955,-121.9758
ELEC,DEC EMPLOYEE DEC VISITOR,,2,,38.791154,-75.591795
